tau_V,tau_G,tau_M,tau_T,w_V,w_G,w_M,FAR,FRR,AER
40,48,,42,0.75,0.25,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,42,0.8,0.2,,50.44444444444444,9.777777777777779,30.11111111111111
40,48,,42,0.85,0.15,,50.44444444444444,9.777777777777779,30.11111111111111
40,48,,42,0.9,0.1,,50.44444444444444,9.777777777777779,30.11111111111111
40,48,,42,0.95,0.05,,50.22222222222222,9.777777777777779,30.0
40,48,,44,0.05,0.95,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,44,0.1,0.9,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,44,0.15,0.85,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,44,0.2,0.8,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,44,0.25,0.75,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,44,0.3,0.7,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,44,0.35,0.65,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,44,0.4,0.6,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,44,0.45,0.55,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,44,0.5,0.5,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,44,0.55,0.45,,50.44444444444444,9.777777777777779,30.11111111111111
40,48,,44,0.6,0.4,,50.44444444444444,9.777777777777779,30.11111111111111
40,48,,44,0.65,0.35,,50.44444444444444,9.777777777777779,30.11111111111111
40,48,,44,0.7,0.3,,50.44444444444444,9.777777777777779,30.11111111111111
40,48,,44,0.75,0.25,,50.44444444444444,9.777777777777779,30.11111111111111
40,48,,44,0.8,0.2,,50.44444444444444,9.777777777777779,30.11111111111111
40,48,,44,0.85,0.15,,50.0,9.777777777777779,29.88888888888889
40,48,,44,0.9,0.1,,48.666666666666664,9.777777777777779,29.22222222222222
40,48,,44,0.95,0.05,,47.55555555555556,9.777777777777779,28.666666666666668
40,48,,46,0.05,0.95,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,46,0.1,0.9,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,46,0.15,0.85,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,46,0.2,0.8,,50.666666666666664,9.777777777777779,30.22222222222222
